id,apellido,nombre,genero,distrito,inicio,fin,juramento,cese,bloque,bloque_inicio,bloque_fin
hcdn2928,de la sota,natalia,f,cordoba,2021-12-10,2025-12-09,2021-12-07,2025-12-09,cordoba federal,2021-12-10,2023-12-09
hcdn2928,de la sota,natalia,f,cordoba,2021-12-10,2025-12-09,2021-12-07,2025-12-09,hacemos por nuestro país,2023-12-10,2023-12-27
hcdn2928,de la sota,natalia,f,cordoba,2021-12-10,2025-12-09,2021-12-07,2025-12-09,hacemos coalición federal,2023-12-27,2024-08-07
hcdn2928,de la sota,natalia,f,cordoba,2021-12-10,2025-12-09,2021-12-07,2025-12-09,encuentro federal,2024-08-07,2025-10-28
hcdn2928,de la sota,natalia,f,cordoba,2021-12-10,2025-12-09,2021-12-07,2025-12-09,defendamos córdoba,2025-10-28,2025-12-09
hcdn2928,de la sota,natalia,f,cordoba,2021-12-10,2025-12-09,2021-12-07,2025-12-09,defendamos córdoba,2025-12-10,2025-12-09
hcdn2928,de la sota,natalia,f,cordoba,2025-12-10,2029-12-09,,2029-12-09,defendamos córdoba,2025-12-10,2029-12-09
hcdn2794,de lamadrid,alvaro,m,ciudad de buenos aires,2017-12-10,2021-12-09,2019-12-19,2021-12-09,ucr,2019-12-10,2021-12-09
hcdn2942,de loredo,rodrigo,m,cordoba,2021-12-10,2025-12-09,2021-12-07,2025-12-09,evolucion radical,2021-12-10,2023-12-09
hcdn2942,de loredo,rodrigo,m,cordoba,2021-12-10,2025-12-09,2021-12-07,2025-12-09,ucr - unión cívica radical,2023-12-10,2025-12-09
hcdn0871,de marchi,omar,m,mendoza,2009-12-10,2013-12-09,2009-12-03,2013-12-09,democrata de mendoza,2009-12-10,2013-12-09
hcdn0871,de marchi,omar,m,mendoza,2019-12-10,2023-12-09,2019-12-04,2023-12-09,pro,2019-12-10,2023-12-09
hcdn3150,de mendieta,mercedes,f,ciudad de buenos aires,2021-12-10,2025-12-09,2025-07-02,2025-12-09,sin bloque,2025-07-02,2025-07-03
hcdn3150,de mendieta,mercedes,f,ciudad de buenos aires,2021-12-10,2025-12-09,2025-07-02,2025-12-09,izquierda socialista fit-unidad,2025-07-03,2025-12-09
hcdn0668,de mendiguren,jose ignacio,m,buenos aires,2013-12-10,2017-12-09,2013-12-04,2017-12-09,frente renovador,2013-12-10,2015-12-09
hcdn0668,de mendiguren,jose ignacio,m,buenos aires,2013-12-10,2017-12-09,2013-12-04,2017-12-09,federal unidos por una nueva argentina,2015-12-10,2017-12-09
hcdn0668,de mendiguren,jose ignacio,m,buenos aires,2017-12-10,2021-12-09,2017-12-06,2021-12-09,federal unidos por una nueva argentina,2017-12-10,2019-12-09
hcdn0668,de mendiguren,jose ignacio,m,buenos aires,2017-12-10,2021-12-09,2017-12-06,2021-12-09,frente de todos,2019-12-10,2021-12-09
hcdn0872,de narvaez,francisco,m,buenos aires,2009-12-10,2013-12-09,2009-12-03,2013-12-09,peronismo federal,2009-12-10,2011-12-06
hcdn0872,de narvaez,francisco,m,buenos aires,2009-12-10,2013-12-09,2009-12-03,2013-12-09,frente peronista,2011-12-07,2013-12-09
hcdn0872,de narvaez,francisco,m,buenos aires,2013-12-10,2017-12-09,2013-12-04,2015-12-03,union celeste y blanco,2013-12-10,2015-12-03
hcdn1253,de pedro,eduardo enrique,m,buenos aires,2011-12-10,2015-12-09,2011-12-06,2015-02-26,frente para la victoria - pj,2011-12-10,2015-02-26
hcdn1253,de pedro,eduardo enrique,m,buenos aires,2015-12-10,2019-12-09,2015-12-04,2019-12-09,frente para la victoria - pj,2015-12-10,2019-12-09
hcdn1253,de pedro,eduardo enrique,m,buenos aires,2019-12-10,2023-12-09,2019-12-04,2019-12-10,frente de todos,2019-12-10,2019-12-10
hcdn1493,de ponti,lucila maria,f,santa fe,2015-12-10,2019-12-09,2015-12-04,2019-12-09,frente para la victoria - pj,2015-12-10,2016-06-22
hcdn1493,de ponti,lucila maria,f,santa fe,2015-12-10,2019-12-09,2015-12-04,2019-12-09,peronismo para la victoria,2016-06-23,2018-10-25
hcdn1493,de ponti,lucila maria,f,santa fe,2015-12-10,2019-12-09,2015-12-04,2019-12-09,movimiento evita,2018-10-26,2019-12-09
hcdn1162,de prat gay,alfonso,m,ciudad de buenos aires,2009-12-10,2013-12-09,2009-12-03,2013-12-09,coalicion civica,2009-12-10,2011-12-05
hcdn1162,de prat gay,alfonso,m,ciudad de buenos aires,2009-12-10,2013-12-09,2009-12-03,2013-12-09,coalicion civica - ari,2011-12-06,2013-12-09
hcdn3101,de sensi,maria florencia,f,buenos aires,2021-12-10,2025-12-09,2023-12-07,2025-12-09,pro,2023-12-10,2025-12-09
hcdn3101,de sensi,maria florencia,f,buenos aires,2025-12-10,2029-12-09,,2029-12-09,pro,2025-12-10,2029-12-09
hcdn0703,de vido,julio,m,buenos aires,2015-12-10,2019-12-09,2015-12-04,2019-12-09,frente para la victoria - pj,2015-12-10,2019-12-09
hcdn0989,del campillo,hector eduardo,m,cordoba,2007-12-10,2011-12-09,2007-12-05,2011-12-09,ucr,2007-12-10,2011-12-09
hcdn1383,del caño,nicolas,m,mendoza,2013-12-10,2017-12-09,2013-12-04,2015-12-02,pts - frente de izquierda,2013-12-10,2015-12-02
hcdn1383,del caño,nicolas,m,buenos aires,2017-12-10,2021-12-09,2017-12-06,2021-06-10,pts - frente de izquierda,2017-12-10,2021-06-10
hcdn1383,del caño,nicolas,m,buenos aires,2021-12-10,2025-12-09,2021-12-07,2025-07-02,frente de izquierda y de trabajadores - unidad,2021-12-10,2022-02-02
hcdn1383,del caño,nicolas,m,buenos aires,2021-12-10,2025-12-09,2021-12-07,2025-07-02,pts - frente de izquierda y de trabajadores - unidad,2022-02-02,2023-12-09
hcdn1383,del caño,nicolas,m,buenos aires,2021-12-10,2025-12-09,2021-12-07,2025-07-02,frente de izquierda y de trabajadores - unidad,2023-12-09,2023-12-09
hcdn1383,del caño,nicolas,m,buenos aires,2021-12-10,2025-12-09,2021-12-07,2025-07-02,pts - frente de izquierda y de trabajadores - unidad,2023-12-10,2023-12-22
hcdn1383,del caño,nicolas,m,buenos aires,2021-12-10,2025-12-09,2021-12-07,2025-07-02,frente de izquierda y de trabajadores unidad,2023-12-22,2024-06-11
hcdn1383,del caño,nicolas,m,buenos aires,2021-12-10,2025-12-09,2021-12-07,2025-07-02,pts-frente de izquierda unidad,2024-06-11,2025-07-02
hcdn1383,del caño,nicolas,m,buenos aires,2025-12-10,2029-12-09,,2029-12-09,mst - frente de izquierda y trabajadores unidad,2025-12-10,2025-12-10
hcdn1383,del caño,nicolas,m,buenos aires,2025-12-10,2029-12-09,,2029-12-09,frente de izquierda y de trabajadores unidad,2025-12-10,2029-12-09
hcdn2372,del cerro,gonzalo pedro antonio,m,santa fe,2017-12-10,2021-12-09,2017-12-06,2021-12-09,ucr,2017-12-10,2021-12-09
hcdn2373,del pla,romina,f,buenos aires,2017-12-10,2021-12-09,2017-12-06,2020-12-09,frente de izquierda y de los trabajadores,2017-12-10,2020-12-09
hcdn2373,del pla,romina,f,buenos aires,2021-12-10,2025-12-09,2021-12-07,2024-06-26,partido obrero frente de izquierda y de trabajadores unidad,2021-12-10,2023-12-09
hcdn2373,del pla,romina,f,buenos aires,2021-12-10,2025-12-09,2021-12-07,2024-06-26,partido obrero frente de izquierda y de trabajadores - uni,2023-12-10,2023-12-22
hcdn2373,del pla,romina,f,buenos aires,2021-12-10,2025-12-09,2021-12-07,2024-06-26,frente de izquierda y de trabajadores unidad,2023-12-22,2024-06-11
hcdn2373,del pla,romina,f,buenos aires,2021-12-10,2025-12-09,2021-12-07,2024-06-26,partido obrero-frente de izquierda y trabajadores unidad,2024-06-11,2024-06-26
hcdn2373,del pla,romina,f,buenos aires,2025-12-10,2029-12-09,,2029-12-09,frente de izquierda y de trabajadores unidad,2025-12-10,2029-12-09
hcdn2373,del pla,romina,f,buenos aires,2025-12-10,2029-12-09,,2029-12-09,mst - frente de izquierda y trabajadores unidad,2025-12-10,2025-12-10
hcdn2374,delu,melina aida,f,la pampa,2017-12-10,2021-12-09,2017-12-06,2021-12-09,justicialista,2017-12-10,2019-12-09
hcdn2374,delu,melina aida,f,la pampa,2017-12-10,2021-12-09,2017-12-06,2021-12-09,frente de todos,2019-12-10,2021-12-09
hcdn0875,depetri,edgardo fernando,m,buenos aires,2009-12-10,2013-12-09,2010-11-03,2013-12-09,frente para la victoria - pj,2010-11-03,2013-12-09
hcdn0875,depetri,edgardo fernando,m,buenos aires,2013-12-10,2017-12-09,2013-12-04,2017-12-09,frente para la victoria - pj,2013-12-10,2017-12-09
hcdn2438,derna,veronica,f,misiones,2015-12-10,2019-12-09,2017-12-18,2019-12-09,frente de la concordia misionero,2017-12-18,2019-12-09
hcdn2813,di giacomo,luis,m,rio negro,2019-12-10,2023-12-09,2019-12-04,2023-12-09,juntos somos rio negro,2019-12-10,2023-12-09
hcdn1481,di stefano,daniel,m,misiones,2015-12-10,2019-12-09,2015-12-04,2019-12-09,frente para la victoria - pj,2015-12-10,2017-12-06
hcdn1481,di stefano,daniel,m,misiones,2015-12-10,2019-12-09,2015-12-04,2019-12-09,frente de la concordia misionero,2017-12-07,2019-12-09
hcdn0876,di tullio,juliana,f,buenos aires,2009-12-10,2013-12-09,2009-12-03,2013-12-09,frente para la victoria - pj,2009-12-10,2013-12-09
hcdn0876,di tullio,juliana,f,buenos aires,2013-12-10,2017-12-09,2013-12-04,2017-12-09,frente para la victoria - pj,2013-12-10,2017-12-09
hcdn3194,diaz,fernanda,f,buenos aires,2025-12-10,2029-12-09,,2029-12-09,unión por la patria,2025-12-10,2029-12-09
hcdn0739,diaz,susana eladia,f,tucuman,2007-12-10,2011-12-09,2007-12-05,2011-10-26,frente para la victoria - pj,2007-12-10,2011-10-26
hcdn0412,diaz bancalari,jose maria,m,buenos aires,2007-12-10,2011-12-09,2007-12-19,2011-12-09,frente para la victoria - pj,2007-12-10,2011-12-09
hcdn0412,diaz bancalari,jose maria,m,buenos aires,2011-12-10,2015-12-09,2011-12-06,2015-12-09,frente para la victoria - pj,2011-12-10,2015-12-09
hcdn0877,diaz roig,juan carlos,m,formosa,2009-12-10,2013-12-09,2009-12-03,2013-12-09,frente para la victoria - pj,2009-12-10,2013-12-09
hcdn0877,diaz roig,juan carlos,m,formosa,2013-12-10,2017-12-09,2013-12-04,2017-12-09,frente para la victoria - pj,2013-12-10,2017-12-09
hcdn3041,diez,romina,f,santa fe,2023-12-10,2027-12-09,2023-12-07,2027-12-09,la libertad avanza,2023-12-10,2027-12-09
hcdn1519,dindart,julian,m,corrientes,2015-12-10,2019-12-09,2015-12-04,2019-12-09,ucr,2015-12-10,2019-12-09
hcdn3193,dolce,sergio,m,chaco,2025-12-10,2029-12-09,,2029-12-09,unión por la patria,2025-12-10,2029-12-09
hcdn2954,domingo,agustin,m,rio negro,2021-12-10,2025-12-09,2021-12-07,2025-12-09,juntos somos rio negro,2021-12-10,2023-12-09
hcdn2954,domingo,agustin,m,rio negro,2021-12-10,2025-12-09,2021-12-07,2025-12-09,innovación federal,2023-12-10,2025-12-09
hcdn1118,dominguez,julian andres,m,buenos aires,2011-12-10,2015-12-09,2011-12-06,2015-12-09,frente para la victoria - pj,2011-12-10,2015-12-09
hcdn2335,dominguez,ramon alfredo,m,san luis,2013-12-10,2017-12-09,2017-07-05,2017-12-09,compromiso federal,2017-07-05,2017-12-09
hcdn1483,doñate,claudio martin,m,rio negro,2015-12-10,2019-12-09,2015-12-04,2019-12-09,frente para la victoria - pj,2015-12-10,2019-12-09
hcdn1073,donda perez,victoria analia,f,buenos aires,2007-12-10,2011-12-09,2007-12-19,2011-12-09,encuentro popular,2007-12-10,2007-12-25
hcdn1073,donda perez,victoria analia,f,buenos aires,2007-12-10,2011-12-09,2007-12-19,2011-12-09,encuentro popular y social,2007-12-26,2009-12-09
hcdn1073,donda perez,victoria analia,f,buenos aires,2007-12-10,2011-12-09,2007-12-19,2011-12-09,libres del sur,2009-12-10,2011-12-09
hcdn1073,donda perez,victoria analia,f,buenos aires,2011-12-10,2015-12-09,2011-12-06,2015-12-09,libres del sur,2011-12-10,2015-12-09
hcdn1073,donda perez,victoria analia,f,ciudad de buenos aires,2015-12-10,2019-12-09,2015-12-04,2019-12-09,libres del sur,2015-12-10,2018-10-29
hcdn1073,donda perez,victoria analia,f,ciudad de buenos aires,2015-12-10,2019-12-09,2015-12-04,2019-12-09,somos,2018-10-30,2019-12-09
hcdn1073,donda perez,victoria analia,f,ciudad de buenos aires,2019-12-10,2023-12-09,2019-12-04,2019-12-10,frente de todos,2019-12-10,2019-12-10
hcdn1228,donkin,carlos guillermo,m,formosa,2007-12-10,2011-12-09,2010-11-10,2011-12-09,frente para la victoria - pj,2010-11-10,2011-12-09
hcdn1228,donkin,carlos guillermo,m,formosa,2011-12-10,2015-12-09,2011-12-06,2015-12-09,frente para la victoria - pj,2011-12-10,2015-12-09
hcdn1255,duclos,omar arnaldo,m,buenos aires,2011-12-10,2015-12-09,2011-12-06,2015-12-09,gen,2011-12-10,2015-12-09
hcdn1391,durand cornejo,guillermo mario,m,salta,2013-12-10,2017-12-09,2013-12-04,2017-12-09,conservador popular,2013-12-10,2016-03-07
hcdn1391,durand cornejo,guillermo mario,m,salta,2013-12-10,2017-12-09,2013-12-04,2017-12-09,union pro,2016-03-08,2017-12-09
hcdn1559,dure,lucila beatriz,f,formosa,2013-12-10,2017-12-09,2016-03-01,2017-12-09,partido socialista,2016-03-01,2017-12-09
hcdn1227,dutto,gustavo alberto,m,buenos aires,2007-12-10,2011-12-09,2010-11-03,2011-12-09,frente para la victoria - pj,2010-11-03,2011-12-09
hcdn1442,echegaray,alejandro carlos augusto,m,buenos aires,2015-12-10,2019-12-09,2015-12-04,2019-12-09,ucr,2015-12-10,2019-12-09
hcdn1341,ehcosor,maria azucena,f,buenos aires,2013-12-10,2017-12-09,2013-12-04,2017-12-09,frente renovador,2013-12-10,2015-12-09
hcdn1341,ehcosor,maria azucena,f,buenos aires,2013-12-10,2017-12-09,2013-12-04,2017-12-09,federal unidos por una nueva argentina,2015-12-10,2017-12-09
hcdn2766,el sukaria,soher,f,cordoba,2019-12-10,2023-12-09,2019-12-04,2023-12-09,pro,2019-12-10,2023-12-09
hcdn1419,elias de perez,silvia beatriz,f,tucuman,2013-12-10,2017-12-09,2013-12-04,2013-12-12,ucr,2013-12-10,2013-12-12
hcdn1419,elias de perez,silvia beatriz,f,tucuman,2013-12-10,2017-12-09,2013-12-04,2013-12-12,ucr,2013-12-18,2015-12-09
hcdn1256,eliceche,carlos tomas,m,chubut,2011-12-10,2015-12-09,2011-12-06,2013-03-01,frente para la victoria - pj,2011-12-10,2013-03-01
hcdn1257,elorriaga,osvaldo enrique,m,entre rios,2011-12-10,2015-12-09,2011-12-06,2015-12-09,frente para la victoria - pj,2011-12-10,2015-12-09
hcdn3024,emma,nicolas,m,ciudad de buenos aires,2021-12-10,2025-12-09,2023-12-07,2025-12-09,la libertad avanza,2023-12-07,2025-12-09
hcdn3024,emma,nicolas,m,ciudad de buenos aires,2021-12-10,2025-12-09,2023-12-07,2025-12-09,la libertad avanza,2025-12-10,2025-12-09
hcdn3024,emma,nicolas,m,ciudad de buenos aires,2025-12-10,2029-12-09,,2029-12-09,la libertad avanza,2025-12-10,2029-12-09
hcdn2435,enriquez,jorge ricardo,m,ciudad de buenos aires,2017-12-10,2021-12-09,2017-12-18,2021-12-09,pro,2017-12-18,2021-12-09
hcdn1090,erro,norberto pedro,m,buenos aires,2007-12-10,2011-12-09,2007-12-19,2011-12-09,de la concertacion,2007-12-10,2009-03-30
hcdn1090,erro,norberto pedro,m,buenos aires,2007-12-10,2011-12-09,2007-12-19,2011-12-09,buenos aires por el cambio,2009-03-31,2009-11-11
hcdn1090,erro,norberto pedro,m,buenos aires,2007-12-10,2011-12-09,2007-12-19,2011-12-09,ucr,2009-11-12,2011-12-09
hcdn1428,esper,laura,f,buenos aires,2011-12-10,2015-12-09,2014-04-03,2015-12-09,frente renovador,2014-04-03,2015-12-09
hcdn2901,espert,jose luis,m,buenos aires,2021-12-10,2025-12-09,2021-12-07,2025-12-09,avanza libertad,2021-12-10,2024-03-13
hcdn2901,espert,jose luis,m,buenos aires,2021-12-10,2025-12-09,2021-12-07,2025-12-09,la libertad avanza,2024-03-13,2025-12-09
hcdn3017,espil,santiago eugenio,m,buenos aires,2019-12-10,2023-12-09,2023-07-05,2023-12-09,coalicion civica,2023-07-05,2023-12-09
hcdn1163,espindola,gladys susana,f,cordoba,2009-12-10,2013-12-09,2009-12-03,2013-12-09,ucr,2009-12-10,2013-12-09
hcdn2430,espinoza,fernando,m,buenos aires,2017-12-10,2021-12-09,2017-12-10,2019-12-11,frente para la victoria - pj,2017-12-10,2019-12-09
hcdn2430,espinoza,fernando,m,buenos aires,2017-12-10,2021-12-09,2017-12-10,2019-12-11,frente de todos,2019-12-10,2019-12-11
hcdn2756,estevez,enrique,m,santa fe,2019-12-10,2023-12-09,2019-12-04,2023-12-09,socialista,2019-12-10,2023-12-09
hcdn1514,estevez,gabriela beatriz,f,cordoba,2015-12-10,2019-12-09,2015-12-04,2019-12-09,frente para la victoria - pj,2015-12-10,2019-12-09
hcdn1514,estevez,gabriela beatriz,f,cordoba,2019-12-10,2023-12-09,2019-12-04,2023-12-09,frente de todos,2019-12-10,2023-12-09
hcdn1514,estevez,gabriela beatriz,f,cordoba,2023-12-10,2027-12-09,2023-12-07,2027-12-09,unión por la patria,2023-12-10,2027-12-09
hcdn2884,estrada,emiliano,m,salta,2021-12-10,2025-12-09,2021-12-07,2025-12-09,frente de todos,2021-12-10,2023-12-09
hcdn2884,estrada,emiliano,m,salta,2021-12-10,2025-12-09,2021-12-07,2025-12-09,unión por la patria,2023-12-10,2025-12-09
hcdn1342,fabiani,eduardo alberto,m,buenos aires,2013-12-10,2017-12-09,2013-12-04,2017-12-09,frente renovador,2013-12-10,2015-05-12
hcdn1342,fabiani,eduardo alberto,m,buenos aires,2013-12-10,2017-12-09,2013-12-04,2017-12-09,renovador social cristiano,2015-05-13,2015-07-07
hcdn1342,fabiani,eduardo alberto,m,buenos aires,2013-12-10,2017-12-09,2013-12-04,2017-12-09,bloque social cristiano,2015-07-08,2016-03-14
hcdn1342,fabiani,eduardo alberto,m,buenos aires,2013-12-10,2017-12-09,2013-12-04,2017-12-09,juntos por argentina,2016-03-15,2017-12-09
hcdn0741,fadel,patricia susana,f,mendoza,2007-12-10,2011-12-09,2007-12-05,2011-12-09,frente para la victoria - pj,2007-12-10,2011-12-09
hcdn1164,fadul,liliana,f,tierra del fuego,2009-12-10,2013-12-09,2009-12-03,2013-12-09,partido federal fueguino,2009-12-10,2013-12-09
hcdn2844,fagioli,federico,m,buenos aires,2019-12-10,2023-12-09,2019-12-19,2023-12-09,frente de todos,2019-12-19,2023-12-09
hcdn3089,falcone,eduardo,m,buenos aires,2023-12-10,2027-12-09,2023-12-07,2027-12-09,la libertad avanza,2023-12-10,2024-04-12
hcdn3089,falcone,eduardo,m,buenos aires,2023-12-10,2027-12-09,2023-12-07,2027-12-09,mid - movimiento de integración y desarrollo,2024-04-12,2027-12-09
hcdn3252,fargosi,alejandro,m,ciudad de buenos aires,2025-12-10,2029-12-09,,2029-12-09,la libertad avanza,2025-12-10,2029-12-09
hcdn3219,farias,pablo,m,santa fe,2025-12-10,2029-12-09,,2029-12-09,provincias unidas,2025-12-10,2029-12-09
hcdn1165,faustinelli,hipolito,m,cordoba,2009-12-10,2013-12-09,2009-12-03,2013-12-09,ucr,2009-12-10,2013-12-09
hcdn1166,favario,carlos alberto,m,santa fe,2009-12-10,2013-12-09,2009-12-03,2013-12-09,democrata progresista,2009-12-10,2013-12-09
hcdn2891,fein,monica,f,santa fe,2021-12-10,2025-12-09,2021-12-07,2025-12-09,socialista,2021-12-10,2023-12-09
hcdn2891,fein,monica,f,santa fe,2021-12-10,2025-12-09,2021-12-07,2025-12-09,hacemos por nuestro país,2023-12-10,2023-12-27
hcdn2891,fein,monica,f,santa fe,2021-12-10,2025-12-09,2021-12-07,2025-12-09,hacemos coalición federal,2023-12-27,2024-08-07
hcdn2891,fein,monica,f,santa fe,2021-12-10,2025-12-09,2021-12-07,2025-12-09,encuentro federal,2024-08-07,2025-12-09
hcdn0990,fein,monica hayde,f,santa fe,2007-12-10,2011-12-09,2007-12-05,2011-12-09,partido socialista,2007-12-10,2011-12-09
hcdn1258,feletti,roberto jose,m,ciudad de buenos aires,2011-12-10,2015-12-09,2011-12-06,2015-12-09,frente para la victoria - pj,2011-12-10,2015-12-09
hcdn3212,felix,emir,m,mendoza,2025-12-10,2029-12-09,,2029-12-09,unión por la patria,2025-12-10,2029-12-09
hcdn1167,felix,omar chafi,m,mendoza,2009-12-10,2013-12-09,2009-12-03,2013-12-09,frente para la victoria - pj,2009-12-10,2013-12-09
hcdn1167,felix,omar chafi,m,mendoza,2017-12-10,2021-12-09,2017-12-06,2021-12-09,somos mendoza,2017-12-10,2019-12-09
hcdn1167,felix,omar chafi,m,mendoza,2017-12-10,2021-12-09,2017-12-06,2021-12-09,frente de todos,2019-12-10,2021-12-09
hcdn1033,fellner,eduardo alfredo,m,jujuy,2007-12-10,2011-12-09,2007-12-05,2011-12-09,frente para la victoria - pj,2007-12-10,2011-12-09
hcdn2903,fernandez,agustin,m,tucuman,2021-12-10,2025-12-09,2021-12-07,2025-12-09,frente de todos,2021-12-10,2023-12-09
hcdn2903,fernandez,agustin,m,tucuman,2021-12-10,2025-12-09,2021-12-07,2025-12-09,unión por la patria,2023-12-10,2024-01-23
hcdn2903,fernandez,agustin,m,tucuman,2021-12-10,2025-12-09,2021-12-07,2025-12-09,independencia,2024-01-24,2025-12-09
hcdn2377,fernandez,carlos a.,m,buenos aires,2017-12-10,2021-12-09,2017-12-06,2021-12-09,ucr,2017-12-10,2021-12-09
hcdn2985,fernandez,carlos alberto,m,misiones,2021-12-10,2025-12-09,2021-12-16,2025-12-09,frente de la concordia misionero,2021-12-16,2023-12-09
hcdn2985,fernandez,carlos alberto,m,misiones,2021-12-10,2025-12-09,2021-12-16,2025-12-09,innovación federal,2023-12-10,2025-12-09
hcdn2815,fernandez,eduardo,m,cordoba,2019-12-10,2023-12-09,2019-12-04,2023-12-09,frente de todos,2019-12-10,2023-12-09
hcdn3020,fernandez,elia marina,f,tucuman,2021-12-10,2025-12-09,2023-11-02,2025-12-09,frente de todos,2023-11-02,2023-12-09
hcdn3020,fernandez,elia marina,f,tucuman,2021-12-10,2025-12-09,2023-11-02,2025-12-09,unión por la patria,2023-12-10,2024-01-23
hcdn3020,fernandez,elia marina,f,tucuman,2021-12-10,2025-12-09,2023-11-02,2025-12-09,independencia,2024-01-24,2025-12-09
hcdn3020,fernandez,elia marina,f,tucuman,2023-12-10,2027-12-09,2025-12-03,2027-12-09,unión por la patria,2023-12-10,2024-01-23
hcdn3020,fernandez,elia marina,f,tucuman,2023-12-10,2027-12-09,2025-12-03,2027-12-09,independencia,2024-01-24,2025-12-09
hcdn3020,fernandez,elia marina,f,tucuman,2023-12-10,2027-12-09,2025-12-03,2027-12-09,independencia,2025-12-10,2027-12-09
hcdn2852,fernandez,hector,m,buenos aires,2017-12-10,2021-12-09,2019-12-19,2021-12-09,frente de todos,2019-12-19,2021-12-09
hcdn3208,fernandez,jorge,m,san luis,2025-12-10,2029-12-09,,2029-12-09,sin bloque,2025-12-10,2025-12-12
hcdn3208,fernandez,jorge,m,san luis,2025-12-10,2029-12-09,,2029-12-09,primero san luis,2025-12-12,2029-12-09
hcdn1168,fernandez,rodolfo alfredo,m,corrientes,2009-12-10,2013-12-09,2009-12-03,2013-12-09,ucr,2009-12-10,2013-12-09
hcdn0991,fernandez basualdo,luis maria,m,formosa,2007-12-10,2011-12-09,2007-12-05,2010-10-19,frente para la victoria - pj,2007-12-10,2010-10-19
hcdn1436,fernandez blanco,maria cristina,f,jujuy,2011-12-10,2015-12-09,2015-07-15,2015-12-09,ucr,2015-07-15,2015-12-09
hcdn2375,fernandez langan,ezequiel,m,buenos aires,2017-12-10,2021-12-09,2017-12-06,2021-12-09,pro,2017-12-10,2021-12-09
hcdn1378,fernandez mendia,gustavo rodolfo,m,la pampa,2013-12-10,2017-12-09,2013-12-04,2017-12-09,partido justicialista la pampa,2013-12-10,2015-12-09
